"No.","Time","Source","Destination","Protocol","Length","Info"
"306","4.483718","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"307","4.488256","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"308","4.489001","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"309","4.495101","192.168.43.42","192.168.43.45","UDP","49","2390  >  2399 Len=7"
"310","4.495610","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"311","4.499836","192.168.43.42","192.168.43.45","UDP","49","2390  >  2399 Len=7"
"312","4.500292","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"313","4.504313","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"314","4.504620","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"315","4.509066","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"316","4.509331","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"317","4.513485","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"318","4.513895","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"319","4.518354","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"320","4.518810","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"321","4.520007","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"322","4.522859","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"323","4.523422","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"324","4.527709","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"325","4.528102","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"326","4.532493","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"327","4.532927","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"328","4.537166","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"329","4.537718","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"330","4.541354","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"331","4.541356","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"332","4.541900","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"333","4.546115","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"334","4.546456","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"335","4.553189","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"336","4.553540","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"337","4.559222","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"338","4.559540","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"339","4.561124","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"340","4.563622","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"341","4.563900","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"342","4.568328","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"343","4.568635","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"344","4.574222","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"345","4.574644","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"346","4.579251","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"347","4.579687","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"348","4.584147","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"349","4.584589","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"350","4.588959","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"351","4.589239","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"352","4.593572","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"353","4.593819","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"354","4.597606","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"355","4.597920","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"356","4.601217","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"357","4.601220","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"358","4.601670","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"359","4.606245","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"360","4.606521","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"361","4.610911","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"362","4.611337","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"363","4.615605","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"364","4.616044","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"365","4.620368","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"366","4.620682","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"367","4.624935","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"368","4.625130","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"369","4.629380","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"370","4.629787","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"371","4.634184","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"372","4.634617","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"373","4.639551","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"374","4.639959","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"375","4.642847","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"376","4.644424","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"377","4.644426","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"378","4.644805","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"379","4.678187","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"380","4.678780","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"381","4.679979","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"382","4.682638","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"383","4.683077","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"384","4.687458","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"385","4.687878","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"386","4.691913","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"387","4.692508","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"388","4.698324","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"389","4.698778","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"390","4.703275","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"391","4.703728","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"392","4.707958","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"393","4.708410","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"394","4.712718","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"395","4.713158","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"396","4.717488","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"397","4.717902","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"398","4.721330","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"399","4.721332","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"400","4.721865","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"401","4.726275","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"402","4.726728","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"403","4.731155","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"404","4.731682","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"405","4.736345","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"406","4.737001","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"407","4.741437","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"408","4.741439","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"409","4.742027","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"410","4.746733","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"411","4.747137","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"412","4.751426","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"413","4.751872","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"414","4.756276","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"415","4.756671","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"416","4.760457","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"417","4.763145","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"418","4.763400","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"419","4.768440","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"420","4.768817","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"421","4.773164","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"422","4.773979","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"423","4.781331","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"424","4.781763","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"425","4.786178","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"426","4.786617","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"427","4.790848","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"428","4.791280","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"429","4.795722","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"430","4.796156","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"431","4.801075","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"432","4.802575","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"433","4.802979","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"434","4.807115","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"435","4.807557","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"436","4.811536","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"437","4.811955","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"438","4.816290","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"439","4.816772","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"440","4.821224","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"441","4.821891","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"442","4.826813","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"443","4.827495","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"444","4.831828","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"445","4.832228","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"446","4.833751","192.168.43.42","192.168.43.45","UDP","53","2390  >  2399 Len=11"
"447","4.835468","192.168.43.45","31.13.66.51","TCP","78","[TCP Retransmission] 60232  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1124879734 TSecr=0 SACK_PERM"
"448","4.836436","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"449","4.836833","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"450","4.841119","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"451","4.841120","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"452","4.841123","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"453","4.841548","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"454","4.845772","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"455","4.846301","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"456","4.850724","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"457","4.851187","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"458","4.860699","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"459","4.866576","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"460","4.870747","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"461","4.871273","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"462","4.875569","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"463","4.881102","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"464","4.887322","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"465","4.891681","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"466","4.915651","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"467","4.920105","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"468","4.921573","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"469","4.935648","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"470","4.939974","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"471","4.942077","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"472","4.966004","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"473","5.000833","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"474","5.005977","192.168.43.45","8.8.8.8","DNS","80","Standard query 0x2340 A beacons.gcp.gvt2.com"
"475","5.021661","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"476","5.025994","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"477","5.041035","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"478","5.041498","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"479","5.042356","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"480","5.047451","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"481","5.047938","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"482","5.052254","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"483","5.056721","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"484","5.069722","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"485","5.070070","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"486","5.075846","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"487","5.076059","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"488","5.076615","192.168.43.45","31.13.88.61","TCP","78","[TCP Retransmission] 60233  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1141770142 TSecr=0 SACK_PERM"
"489","5.080423","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"490","5.080611","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"491","5.083465","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"492","5.086313","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"493","5.089784","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"494","5.094156","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"495","5.094380","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"496","5.098395","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"497","5.098581","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"498","5.102981","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"499","5.103262","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"500","5.109722","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"501","5.109944","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"502","5.114203","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"503","5.114385","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"504","5.118660","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"505","5.118860","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"506","5.120222","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"507","5.122952","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"508","5.127279","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"509","5.131721","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"510","5.131961","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"511","5.136688","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"512","5.136905","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"513","5.141150","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"514","5.141323","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"515","5.143052","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"516","5.145697","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"517","5.145844","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"518","5.151864","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"519","5.152073","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"520","5.156213","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"521","5.156407","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"522","5.160708","192.168.43.42","192.168.43.45","UDP","49","2390  >  2399 Len=7"
"523","5.160881","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"524","5.161964","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"525","5.167564","192.168.43.42","192.168.43.45","UDP","49","2390  >  2399 Len=7"
"526","5.169089","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"527","5.173236","192.168.43.42","192.168.43.45","UDP","49","2390  >  2399 Len=7"
"528","5.173462","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"529","5.177936","192.168.43.42","192.168.43.45","UDP","49","2390  >  2399 Len=7"
"530","5.178129","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"531","5.183376","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"532","5.183604","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"533","5.188419","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"534","5.188678","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"535","5.193342","192.168.43.42","192.168.43.45","UDP","49","2390  >  2399 Len=7"
"536","5.193528","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"537","5.197841","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"538","5.198019","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"539","5.199783","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"540","5.202570","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"541","5.206168","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"542","5.210875","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"543","5.211089","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"544","5.215631","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"545","5.215813","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"546","5.220162","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"547","5.220427","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"548","5.224762","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"549","5.225051","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"550","5.229306","192.168.43.42","192.168.43.45","UDP","49","2390  >  2399 Len=7"
"551","5.229505","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"552","5.233765","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"553","5.234074","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"554","5.238321","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"555","5.238579","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"556","5.240205","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"557","5.240999","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"558","5.242159","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"559","5.246941","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"560","5.281379","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"561","5.281922","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"562","5.283017","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"563","5.286155","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"564","5.290978","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"565","5.295138","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"566","5.295397","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"567","5.299743","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"568","5.299982","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"569","5.304238","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"570","5.304513","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"571","5.308852","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"572","5.309050","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"573","5.314377","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"574","5.314583","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"575","5.318938","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"576","5.319172","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"577","5.320322","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"578","5.322924","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"579","5.327530","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"580","5.331856","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"581","5.332162","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"582","5.336387","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"583","5.336654","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"584","5.342645","192.168.43.42","192.168.43.45","UDP","67","2390  >  2399 Len=25"
"585","5.342647","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"586","5.342945","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"587","5.347208","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"588","5.347437","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"589","5.351571","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"590","5.351761","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"591","5.356098","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"592","5.356320","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"593","5.360676","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"594","5.360977","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"595","5.362118","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"596","5.365468","192.168.43.42","192.168.43.45","UDP","48","2390  >  2399 Len=6"
"597","5.369686","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"598","5.375460","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"599","5.375706","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"600","5.381252","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"601","5.381476","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"602","5.385698","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"603","5.385983","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"604","5.391500","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"605","5.391694","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"606","5.395931","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"607","5.396120","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"608","5.400424","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"609","5.400629","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"610","5.401932","192.168.43.42","192.168.43.45","UDP","72","2390  >  2399 Len=30"
"611","5.404920","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"612","5.408943","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"613","5.417579","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"614","5.417857","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"615","5.422239","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"616","5.422441","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"617","5.426761","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
"618","5.426945","192.168.43.45","192.168.43.42","UDP","46","2399  >  2390 Len=4"
"619","5.431188","192.168.43.42","192.168.43.45","UDP","51","2390  >  2399 Len=9"
